event_id,application_id,event_date,prior_tier,new_tier,prior_fico,new_fico,tier_changed_flag,bureau_source,event_status,event_reason
E0000908,APP100298,2025-12-23,T4,T4,652,645,False,Experian,Resubmitted,Initial Application
E0000909,APP100298,2026-04-11,T4,T4,661,658,False,TransUnion,Completed,Re-Pull After Correction
E0000910,APP100299,2024-10-03,T4,T4,643,631,False,Experian,Completed,Manual Review
E0000911,APP100300,2025-01-14,T1,T2,801,786,True,Equifax,Completed,Fraud Verification
E0000912,APP100301,2023-06-21,T5,T5,619,612,False,Equifax,Completed,Credit Refresh
E0000913,APP100301,2023-11-24,T4,T4,648,638,False,TransUnion,Completed,Re-Pull After Correction
E0000914,APP100301,2023-08-29,T5,T5,619,610,False,Experian,Completed,Fraud Verification
E0000915,APP100302,2025-10-19,T3,T3,736,736,False,Equifax,Completed,Initial Application
E0000916,APP100303,2025-06-07,T4,T4,668,675,False,TransUnion,Completed,Manual Review
E0000917,APP100304,2023-05-18,T1,T1,823,813,False,Equifax,Completed,Initial Application
E0000918,APP100304,2023-02-28,T1,T1,828,812,False,TransUnion,Completed,Fraud Verification
E0000919,APP100304,2024-05-24,T1,T1,834,841,False,Experian,Completed,Initial Application
E0000920,APP100305,2025-08-01,T3,T3,702,712,False,Experian,Completed,Manual Review
E0000921,APP100305,2026-01-08,T3,T3,704,699,False,Experian,Completed,Fraud Verification
E0000922,APP100306,2024-10-19,T2,T2,747,751,False,TransUnion,Completed,Re-Pull After Correction
E0000923,APP100306,2025-01-25,T3,T3,725,716,False,Equifax,Completed,Manual Review
E0000924,APP100306,2024-10-07,T2,T2,743,748,False,TransUnion,Completed,Credit Refresh
E0000925,APP100306,2025-11-06,T2,T2,748,756,False,TransUnion,Completed,Credit Refresh
E0000926,APP100306,2025-12-13,T2,T3,744,734,True,Experian,Completed,Re-Pull After Correction
E0000927,APP100307,2022-09-30,T2,T2,742,741,False,Experian,Completed,Fraud Verification
E0000928,APP100307,2022-12-13,T2,T2,781,766,False,Equifax,Completed,Re-Pull After Correction
E0000929,APP100307,2023-05-29,T2,T2,756,757,False,TransUnion,Completed,Initial Application
E0000930,APP100307,2023-05-30,T2,T2,761,766,False,Equifax,Completed,Fraud Verification
E0000931,APP100307,2023-10-13,T2,T2,747,742,False,TransUnion,Completed,Fraud Verification
E0000932,APP100308,2025-06-02,T5,T5,498,481,False,Experian,Completed,Initial Application
E0000933,APP100309,2023-07-09,T3,T3,700,718,False,Experian,Pending,Credit Refresh
E0000934,APP100309,2023-12-15,T3,T3,686,690,False,Equifax,Pending,Manual Review
E0000935,APP100309,2023-08-26,T4,T4,679,674,False,Experian,Resubmitted,Manual Review
E0000936,APP100309,2024-04-26,T4,T4,678,659,False,TransUnion,Completed,Re-Pull After Correction
E0000937,APP100309,2024-07-10,T3,T3,696,681,False,TransUnion,Completed,Initial Application
E0000938,APP100310,2024-03-10,T4,T4,663,666,False,TransUnion,Completed,Initial Application
E0000939,APP100310,2024-08-09,T4,T3,665,684,True,TransUnion,Completed,Re-Pull After Correction
E0000940,APP100310,2025-01-30,T4,T3,672,684,True,Experian,Completed,Manual Review
E0000941,APP100310,2025-07-12,T4,T4,675,662,False,Experian,Resubmitted,Fraud Verification
E0000942,APP100311,2023-02-27,T4,T4,641,624,False,Experian,Error,Fraud Verification
E0000943,APP100311,2023-06-08,T5,T4,613,630,True,Equifax,Completed,Initial Application
E0000944,APP100311,2023-12-02,T4,T4,623,643,False,Experian,Completed,Manual Review
E0000945,APP100311,2024-01-29,T5,T5,612,615,False,TransUnion,Completed,Credit Refresh
E0000946,APP100312,2026-08-15,T3,T3,699,700,False,Equifax,Completed,Credit Refresh
E0000947,APP100313,2025-03-10,T3,T3,734,729,False,Experian,Completed,Credit Refresh
E0000948,APP100314,2023-08-07,T2,T2,798,792,False,Experian,Completed,Manual Review
E0000949,APP100314,2024-02-11,T2,T2,783,765,False,Experian,Pending,Fraud Verification
E0000950,APP100315,2023-04-28,T4,T4,678,671,False,Experian,Completed,Fraud Verification
E0000951,APP100315,2024-02-05,T3,T3,680,684,False,Equifax,Completed,Fraud Verification
E0000952,APP100315,2023-06-26,T3,T3,720,700,False,Equifax,Completed,Initial Application
E0000953,APP100315,2024-01-26,T3,T3,680,698,False,Equifax,Completed,Re-Pull After Correction
E0000954,APP100316,2025-09-23,T4,T5,625,607,True,Experian,Completed,Manual Review
E0000955,APP100316,2025-07-09,T4,T4,642,636,False,Equifax,Completed,Credit Refresh
E0000956,APP100316,2025-11-10,T5,T5,618,606,False,Equifax,Completed,Re-Pull After Correction
E0000957,APP100316,2026-04-27,T5,T5,615,616,False,TransUnion,Completed,Fraud Verification
E0000958,APP100317,2024-11-20,T2,T2,754,759,False,Equifax,Resubmitted,Initial Application
E0000959,APP100317,2025-06-01,T2,T2,756,755,False,TransUnion,Completed,Re-Pull After Correction
E0000960,APP100317,2025-10-01,T3,T3,724,721,False,TransUnion,Pending,Manual Review
E0000961,APP100317,2025-07-23,T2,T2,765,767,False,Equifax,Completed,Re-Pull After Correction
E0000962,APP100318,2023-09-05,T4,T4,673,678,False,Experian,Completed,Credit Refresh
E0000963,APP100319,2025-06-02,T3,T3,726,708,False,Experian,Completed,Re-Pull After Correction
E0000964,APP100319,2025-09-16,T2,T2,758,746,False,Equifax,Completed,Manual Review
E0000965,APP100319,2026-01-11,T2,T2,763,757,False,Equifax,Completed,Re-Pull After Correction
E0000966,APP100319,2026-02-02,T2,T3,751,734,True,Equifax,Completed,Manual Review
E0000967,APP100319,2026-05-15,T2,T2,770,785,False,Equifax,Completed,Re-Pull After Correction
E0000968,APP100320,2023-11-06,T3,T3,706,717,False,Equifax,Completed,Manual Review
E0000969,APP100320,2024-08-01,T3,T2,726,742,True,TransUnion,Completed,Re-Pull After Correction
E0000970,APP100320,2024-07-04,T3,T3,708,700,False,Equifax,Completed,Manual Review
E0000971,APP100321,2024-07-04,T4,T4,668,655,False,TransUnion,Completed,Re-Pull After Correction
E0000972,APP100321,2025-01-23,T3,T3,689,687,False,Experian,Completed,Fraud Verification
E0000973,APP100322,2022-08-20,T4,T3,679,680,True,TransUnion,Completed,Initial Application
E0000974,APP100322,2022-12-01,T4,T4,667,653,False,TransUnion,Completed,Credit Refresh
E0000975,APP100322,2023-04-22,T3,T4,687,678,True,Experian,Completed,Fraud Verification
E0000976,APP100322,2023-03-10,T3,T3,699,693,False,TransUnion,Completed,Re-Pull After Correction
E0000977,APP100322,2023-04-16,T4,T4,662,669,False,Equifax,Completed,Credit Refresh
E0000978,APP100323,2025-08-03,T3,T2,733,741,True,Experian,Completed,Credit Refresh
E0000979,APP100323,2025-07-22,T2,T3,741,731,True,Equifax,Completed,Initial Application
E0000980,APP100323,2026-03-12,T2,T2,781,776,False,Experian,Completed,Fraud Verification
E0000981,APP100323,2026-09-06,T2,T2,757,774,False,Experian,Completed,Fraud Verification
E0000982,APP100323,2026-08-21,T3,T2,738,755,True,Equifax,Completed,Credit Refresh
E0000983,APP100324,2024-07-02,T4,T4,637,636,False,Equifax,Completed,Fraud Verification
E0000984,APP100324,2025-04-27,T4,T4,624,638,False,Equifax,Completed,Initial Application
E0000985,APP100324,2025-05-19,T4,T5,633,615,True,TransUnion,Completed,Manual Review
E0000986,APP100324,2025-08-31,T4,T4,631,624,False,Equifax,Completed,Re-Pull After Correction
E0000987,APP100325,2024-08-19,T2,T2,749,754,False,TransUnion,Completed,Initial Application
E0000988,APP100325,2025-03-25,T2,T2,768,750,False,TransUnion,Pending,Manual Review
E0000989,APP100325,2025-03-31,T2,T2,773,772,False,Experian,Completed,Credit Refresh
E0000990,APP100326,2025-01-04,T2,T2,747,744,False,TransUnion,Completed,Initial Application
E0000991,APP100327,2023-11-22,T5,T5,451,448,False,TransUnion,Completed,Initial Application
E0000992,APP100327,2024-08-28,T5,T5,480,460,False,Equifax,Completed,Re-Pull After Correction
E0000993,APP100327,2025-01-20,T5,T5,479,459,False,TransUnion,Completed,Manual Review
E0000994,APP100328,2024-11-07,T2,T3,740,732,True,TransUnion,Pending,Re-Pull After Correction
E0000995,APP100328,2025-10-06,T3,T3,704,685,False,Experian,Completed,Re-Pull After Correction
E0000996,APP100328,2024-12-04,T3,T3,706,693,False,Experian,Completed,Fraud Verification
E0000997,APP100329,2023-11-10,T5,T5,453,458,False,TransUnion,Completed,Initial Application
E0000998,APP100329,2024-06-14,T5,T5,484,474,False,Equifax,Completed,Manual Review
E0000999,APP100329,2024-08-21,T5,T5,483,497,False,TransUnion,Completed,Fraud Verification
E0001000,APP100329,2024-12-04,T5,T5,464,446,False,Experian,Completed,Initial Application
E0001001,APP100329,2025-01-09,T5,T5,462,474,False,Equifax,Completed,Manual Review
E0001002,APP100330,2022-11-30,T1,T1,804,810,False,Experian,Completed,Credit Refresh
E0001003,APP100330,2023-04-07,T2,T2,793,788,False,Equifax,Completed,Fraud Verification
E0001004,APP100330,2023-07-13,T2,T2,783,786,False,Equifax,Completed,Re-Pull After Correction
E0001005,APP100330,2023-10-17,T2,T2,783,785,False,Experian,Pending,Credit Refresh
E0001006,APP100330,2023-12-31,T1,T1,808,817,False,Equifax,Error,Manual Review
E0001007,APP100331,2025-12-31,T3,T3,690,694,False,Experian,Completed,Manual Review
E0001008,APP100331,2026-03-01,T3,T4,691,671,True,Equifax,Completed,Fraud Verification
E0001009,APP100331,2026-09-02,T3,T3,702,687,False,Equifax,Completed,Re-Pull After Correction
E0001010,APP100331,2026-08-06,T4,T3,676,682,True,TransUnion,Completed,Fraud Verification
E0001011,APP100331,2026-07-11,T4,T3,676,692,True,Experian,Completed,Credit Refresh
E0001012,APP100332,2022-12-09,T2,T2,761,760,False,TransUnion,Completed,Re-Pull After Correction
E0001013,APP100332,2022-12-16,T2,T2,756,744,False,Experian,Completed,Manual Review
E0001014,APP100332,2023-06-22,T2,T2,748,756,False,Equifax,Completed,Credit Refresh
E0001015,APP100332,2023-08-04,T2,T2,774,763,False,TransUnion,Completed,Fraud Verification
E0001016,APP100332,2023-09-20,T2,T3,752,739,True,Equifax,Completed,Initial Application
E0001017,APP100333,2023-08-23,T4,T4,653,658,False,TransUnion,Completed,Fraud Verification
E0001018,APP100334,2024-11-18,T1,T1,849,850,False,Experian,Completed,Re-Pull After Correction
E0001019,APP100334,2024-12-07,T1,T1,829,830,False,Equifax,Completed,Manual Review
E0001020,APP100334,2025-11-10,T1,T1,850,836,False,TransUnion,Completed,Re-Pull After Correction
E0001021,APP100334,2025-08-06,T1,T1,844,850,False,TransUnion,Completed,Manual Review
E0001022,APP100334,2025-12-13,T1,T1,845,850,False,Equifax,Completed,Initial Application
E0001023,APP100335,2023-07-20,T2,T1,792,811,True,TransUnion,Completed,Re-Pull After Correction
E0001024,APP100335,2023-05-09,T1,T1,808,806,False,Equifax,Completed,Initial Application
E0001025,APP100336,2024-07-28,T4,T4,634,625,False,Equifax,Completed,Fraud Verification
E0001026,APP100336,2026-01-01,T4,T4,647,646,False,Experian,Completed,Manual Review
E0001027,APP100337,2024-08-23,T3,T3,720,706,False,Experian,Completed,Re-Pull After Correction
E0001028,APP100337,2024-09-16,T3,T3,716,730,False,TransUnion,Completed,Initial Application
E0001029,APP100337,2024-11-15,T3,T3,690,693,False,Experian,Completed,Manual Review
E0001030,APP100337,2025-04-27,T3,T3,697,709,False,Experian,Completed,Re-Pull After Correction
E0001031,APP100337,2025-07-08,T3,T3,699,686,False,Equifax,Completed,Fraud Verification
E0001032,APP100338,2026-10-26,T4,T4,659,666,False,Equifax,Completed,Credit Refresh
E0001033,APP100339,2026-09-09,T3,T4,685,672,True,Equifax,Completed,Initial Application
E0001034,APP100339,2026-11-12,T3,T4,689,673,True,Experian,Completed,Credit Refresh
E0001035,APP100340,2025-10-18,T4,T4,653,641,False,TransUnion,Completed,Fraud Verification
E0001036,APP100340,2025-09-14,T4,T4,665,645,False,Equifax,Completed,Re-Pull After Correction
E0001037,APP100340,2026-06-02,T4,T4,648,668,False,Experian,Completed,Re-Pull After Correction
E0001038,APP100340,2026-07-22,T4,T4,653,666,False,TransUnion,Completed,Fraud Verification
E0001039,APP100340,2026-11-09,T4,T4,651,647,False,TransUnion,Completed,Initial Application
E0001040,APP100341,2023-02-03,T3,T2,727,742,True,Experian,Completed,Fraud Verification
E0001041,APP100342,2024-04-27,T2,T2,782,764,False,Experian,Completed,Initial Application
E0001042,APP100343,2023-02-21,T4,T4,642,646,False,Experian,Completed,Fraud Verification
E0001043,APP100343,2024-01-11,T4,T4,646,663,False,Equifax,Completed,Credit Refresh
E0001044,APP100343,2024-05-22,T4,T4,664,650,False,Equifax,Completed,Manual Review
E0001045,APP100343,2024-03-09,T4,T3,669,685,True,TransUnion,Completed,Initial Application
E0001046,APP100343,2024-07-20,T4,T4,636,632,False,Equifax,Completed,Fraud Verification
E0001047,APP100344,2026-01-05,T1,T1,820,809,False,Experian,Pending,Initial Application
E0001048,APP100344,2026-09-10,T1,T1,850,850,False,TransUnion,Completed,Manual Review
E0001049,APP100345,2025-03-01,T5,T5,564,552,False,Experian,Completed,Initial Application
E0001050,APP100346,2025-08-10,T1,T1,850,841,False,Equifax,Completed,Re-Pull After Correction
E0001051,APP100346,2025-04-11,T1,T1,850,850,False,Equifax,Completed,Re-Pull After Correction
E0001052,APP100346,2025-10-07,T1,T1,838,850,False,Experian,Completed,Re-Pull After Correction
E0001053,APP100346,2026-06-17,T1,T1,850,850,False,Experian,Completed,Fraud Verification
E0001054,APP100347,2022-09-29,T4,T5,636,616,True,Equifax,Completed,Credit Refresh
E0001055,APP100347,2023-07-16,T4,T4,638,641,False,Experian,Completed,Fraud Verification
E0001056,APP100347,2023-08-18,T4,T4,668,673,False,Equifax,Completed,Initial Application
E0001057,APP100347,2023-12-07,T4,T4,651,667,False,Experian,Completed,Credit Refresh
E0001058,APP100348,2025-07-16,T2,T2,773,788,False,TransUnion,Completed,Fraud Verification
E0001059,APP100348,2024-12-07,T2,T2,784,784,False,TransUnion,Completed,Fraud Verification
E0001060,APP100348,2026-01-27,T2,T2,785,799,False,Experian,Completed,Re-Pull After Correction
E0001061,APP100349,2023-10-04,T5,T5,610,619,False,Experian,Completed,Credit Refresh
E0001062,APP100349,2024-01-25,T4,T5,635,616,True,Equifax,Resubmitted,Credit Refresh
E0001063,APP100350,2024-07-06,T3,T3,701,703,False,TransUnion,Completed,Initial Application
E0001064,APP100351,2024-01-07,T5,T5,560,543,False,Equifax,Completed,Fraud Verification
E0001065,APP100351,2024-02-14,T5,T5,564,561,False,TransUnion,Completed,Fraud Verification
E0001066,APP100352,2025-05-28,T4,T4,637,640,False,Equifax,Resubmitted,Initial Application
E0001067,APP100352,2025-06-03,T4,T4,659,659,False,Equifax,Completed,Re-Pull After Correction
E0001068,APP100352,2026-07-02,T4,T4,635,630,False,TransUnion,Completed,Credit Refresh
E0001069,APP100352,2026-05-29,T4,T5,625,610,True,Equifax,Resubmitted,Fraud Verification
E0001070,APP100353,2026-01-19,T3,T3,724,734,False,Equifax,Completed,Re-Pull After Correction
E0001071,APP100354,2023-10-13,T3,T3,731,728,False,Equifax,Completed,Initial Application
E0001072,APP100354,2024-01-23,T2,T2,742,752,False,Equifax,Completed,Fraud Verification
E0001073,APP100354,2024-11-14,T2,T2,741,755,False,TransUnion,Pending,Fraud Verification
E0001074,APP100355,2024-09-02,T4,T4,628,623,False,TransUnion,Completed,Credit Refresh
E0001075,APP100355,2025-01-13,T4,T4,660,652,False,TransUnion,Completed,Credit Refresh
E0001076,APP100355,2025-03-14,T5,T5,612,599,False,TransUnion,Completed,Re-Pull After Correction
E0001077,APP100355,2025-08-09,T4,T4,638,648,False,Experian,Completed,Re-Pull After Correction
E0001078,APP100355,2025-11-13,T4,T4,633,647,False,TransUnion,Completed,Fraud Verification
E0001079,APP100356,2023-07-01,T3,T3,712,704,False,Experian,Completed,Re-Pull After Correction
E0001080,APP100356,2023-05-18,T2,T3,743,726,True,Equifax,Completed,Initial Application
E0001081,APP100356,2023-11-04,T3,T3,724,725,False,Experian,Resubmitted,Re-Pull After Correction
E0001082,APP100356,2024-02-25,T3,T3,708,689,False,Experian,Completed,Credit Refresh
E0001083,APP100356,2024-02-07,T2,T3,745,736,True,TransUnion,Completed,Credit Refresh
E0001084,APP100357,2024-12-16,T5,T5,429,449,False,Equifax,Completed,Manual Review
E0001085,APP100357,2025-05-13,T5,T5,472,466,False,TransUnion,Completed,Manual Review
E0001086,APP100357,2025-11-13,T5,T5,449,441,False,Experian,Completed,Credit Refresh
E0001087,APP100357,2025-07-24,T5,T5,460,469,False,Experian,Completed,Manual Review
E0001088,APP100357,2025-09-13,T5,T5,439,446,False,Experian,Completed,Re-Pull After Correction
E0001089,APP100358,2025-08-23,T3,T3,710,730,False,TransUnion,Completed,Initial Application
E0001090,APP100358,2025-09-06,T2,T3,754,738,True,TransUnion,Completed,Initial Application
E0001091,APP100359,2024-03-31,T1,T2,802,795,True,Equifax,Completed,Credit Refresh
E0001092,APP100360,2023-05-11,T1,T1,818,801,False,Equifax,Completed,Re-Pull After Correction
E0001093,APP100360,2023-05-13,T1,T1,833,814,False,TransUnion,Completed,Re-Pull After Correction
E0001094,APP100360,2023-11-25,T1,T1,822,828,False,Experian,Completed,Re-Pull After Correction
E0001095,APP100360,2024-03-15,T1,T1,850,843,False,Equifax,Completed,Initial Application
E0001096,APP100361,2024-11-19,T4,T3,673,690,True,Experian,Completed,Fraud Verification
E0001097,APP100362,2025-06-12,T3,T3,701,702,False,TransUnion,Resubmitted,Manual Review
E0001098,APP100363,2023-12-03,T1,T1,843,850,False,Equifax,Completed,Credit Refresh
E0001099,APP100363,2023-11-17,T1,T1,813,806,False,TransUnion,Completed,Manual Review
E0001100,APP100364,2023-11-30,T1,T2,814,798,True,TransUnion,Completed,Credit Refresh
E0001101,APP100364,2023-09-12,T1,T1,834,827,False,Experian,Completed,Credit Refresh
E0001102,APP100364,2024-02-22,T1,T1,816,812,False,TransUnion,Completed,Credit Refresh
E0001103,APP100364,2024-01-09,T1,T2,803,790,True,TransUnion,Completed,Manual Review
E0001104,APP100365,2024-11-03,T3,T3,695,707,False,Experian,Completed,Manual Review
E0001105,APP100365,2025-11-05,T3,T4,687,668,True,Experian,Completed,Manual Review
E0001106,APP100366,2023-06-25,T2,T2,745,746,False,Equifax,Completed,Re-Pull After Correction
E0001107,APP100366,2023-06-26,T2,T2,760,778,False,Equifax,Completed,Manual Review
E0001108,APP100366,2024-02-03,T2,T3,752,732,True,TransUnion,Completed,Credit Refresh
E0001109,APP100366,2024-03-11,T3,T3,713,725,False,Experian,Completed,Credit Refresh
E0001110,APP100366,2024-03-09,T2,T2,750,744,False,Equifax,Pending,Re-Pull After Correction
E0001111,APP100367,2022-09-05,T3,T3,713,699,False,Equifax,Completed,Manual Review
E0001112,APP100367,2023-07-05,T3,T3,733,727,False,Equifax,Completed,Manual Review
E0001113,APP100367,2024-01-11,T3,T3,717,721,False,TransUnion,Completed,Manual Review
E0001114,APP100368,2023-10-21,T2,T2,786,779,False,Equifax,Completed,Manual Review
E0001115,APP100368,2024-10-31,T2,T2,745,762,False,Equifax,Completed,Re-Pull After Correction
E0001116,APP100368,2024-08-01,T2,T2,755,774,False,Equifax,Completed,Initial Application
E0001117,APP100368,2025-01-27,T2,T2,777,772,False,TransUnion,Completed,Initial Application
E0001118,APP100368,2024-12-07,T2,T2,742,756,False,Experian,Pending,Credit Refresh
E0001119,APP100369,2025-06-01,T4,T4,658,648,False,TransUnion,Completed,Initial Application
E0001120,APP100369,2026-01-16,T3,T4,684,676,True,TransUnion,Completed,Manual Review
E0001121,APP100369,2026-03-08,T4,T4,641,622,False,TransUnion,Completed,Initial Application
E0001122,APP100370,2023-11-10,T2,T2,768,766,False,TransUnion,Completed,Initial Application
E0001123,APP100370,2024-03-04,T3,T2,738,747,True,Experian,Completed,Initial Application
E0001124,APP100370,2024-11-21,T3,T3,729,724,False,Experian,Completed,Fraud Verification
E0001125,APP100370,2024-12-31,T2,T3,751,734,True,Equifax,Completed,Credit Refresh
E0001126,APP100371,2024-12-15,T2,T2,775,780,False,Equifax,Completed,Credit Refresh
E0001127,APP100372,2025-05-03,T2,T1,796,801,True,Equifax,Completed,Fraud Verification
E0001128,APP100372,2025-09-27,T1,T1,817,815,False,TransUnion,Completed,Initial Application
E0001129,APP100372,2025-07-03,T1,T1,817,800,False,Equifax,Resubmitted,Initial Application
E0001130,APP100372,2026-01-25,T1,T1,810,801,False,Equifax,Completed,Credit Refresh
E0001131,APP100373,2024-10-07,T4,T3,664,681,True,Experian,Completed,Initial Application
E0001132,APP100373,2025-05-08,T4,T4,640,660,False,TransUnion,Completed,Credit Refresh
E0001133,APP100373,2025-03-16,T4,T4,641,647,False,TransUnion,Completed,Re-Pull After Correction
E0001134,APP100374,2024-02-22,T2,T2,749,769,False,TransUnion,Completed,Re-Pull After Correction
E0001135,APP100375,2023-02-24,T4,T4,662,647,False,Equifax,Completed,Manual Review
E0001136,APP100375,2023-08-19,T4,T4,677,659,False,Equifax,Completed,Fraud Verification
E0001137,APP100376,2023-01-12,T4,T4,646,663,False,Experian,Completed,Re-Pull After Correction
E0001138,APP100376,2023-04-26,T4,T4,630,627,False,Experian,Completed,Credit Refresh
E0001139,APP100376,2023-03-02,T4,T4,634,650,False,Experian,Completed,Re-Pull After Correction
E0001140,APP100376,2024-03-11,T4,T4,629,626,False,Equifax,Error,Initial Application
E0001141,APP100376,2023-12-17,T4,T4,663,649,False,Experian,Completed,Re-Pull After Correction
E0001142,APP100377,2023-01-17,T4,T4,641,641,False,Equifax,Completed,Re-Pull After Correction
E0001143,APP100377,2023-06-19,T4,T3,663,681,True,TransUnion,Completed,Re-Pull After Correction
E0001144,APP100377,2024-01-27,T4,T4,647,649,False,TransUnion,Completed,Credit Refresh
E0001145,APP100377,2023-08-28,T4,T5,627,610,True,Experian,Completed,Re-Pull After Correction
E0001146,APP100377,2023-12-01,T4,T4,645,649,False,TransUnion,Completed,Re-Pull After Correction
E0001147,APP100378,2024-10-23,T5,T5,461,471,False,TransUnion,Completed,Re-Pull After Correction
E0001148,APP100378,2024-07-14,T5,T5,487,483,False,TransUnion,Completed,Fraud Verification
E0001149,APP100379,2023-02-20,T5,T5,376,390,False,TransUnion,Completed,Fraud Verification
E0001150,APP100379,2023-05-25,T5,T5,348,343,False,Experian,Completed,Fraud Verification
E0001151,APP100379,2022-11-26,T5,T5,385,393,False,Experian,Completed,Re-Pull After Correction
E0001152,APP100379,2023-08-01,T5,T5,348,340,False,Experian,Completed,Credit Refresh
E0001153,APP100379,2024-01-18,T5,T5,341,333,False,TransUnion,Error,Manual Review
E0001154,APP100380,2024-10-03,T4,T4,651,669,False,Equifax,Completed,Fraud Verification
E0001155,APP100380,2025-02-24,T4,T4,654,662,False,TransUnion,Pending,Fraud Verification
E0001156,APP100380,2025-02-09,T3,T4,685,665,True,TransUnion,Completed,Manual Review
E0001157,APP100380,2025-11-11,T3,T3,683,699,False,Equifax,Completed,Credit Refresh
E0001158,APP100381,2026-03-01,T2,T2,793,788,False,TransUnion,Resubmitted,Credit Refresh
E0001159,APP100381,2025-02-11,T2,T2,766,751,False,TransUnion,Completed,Manual Review
E0001160,APP100382,2023-04-08,T2,T2,758,748,False,Equifax,Completed,Credit Refresh
E0001161,APP100382,2023-03-24,T2,T2,766,766,False,TransUnion,Completed,Credit Refresh
E0001162,APP100382,2023-06-28,T2,T3,750,739,True,Experian,Completed,Initial Application
E0001163,APP100383,2025-01-04,T2,T2,764,755,False,Equifax,Completed,Re-Pull After Correction
E0001164,APP100384,2025-08-08,T2,T3,747,728,True,TransUnion,Completed,Fraud Verification
E0001165,APP100385,2026-01-10,T4,T4,657,654,False,Equifax,Completed,Credit Refresh
E0001166,APP100385,2026-07-04,T4,T4,658,641,False,Equifax,Completed,Initial Application
E0001167,APP100386,2026-01-22,T5,T5,555,538,False,Experian,Completed,Initial Application
E0001168,APP100387,2024-07-18,T3,T3,717,698,False,TransUnion,Completed,Fraud Verification
E0001169,APP100387,2024-06-05,T2,T2,748,751,False,Experian,Completed,Fraud Verification
E0001170,APP100387,2024-12-21,T3,T3,714,700,False,Experian,Completed,Manual Review
E0001171,APP100387,2025-03-08,T3,T4,698,679,True,Experian,Completed,Initial Application
E0001172,APP100387,2025-03-30,T2,T2,748,768,False,Experian,Resubmitted,Credit Refresh
E0001173,APP100388,2026-03-14,T2,T2,759,775,False,Experian,Completed,Manual Review
E0001174,APP100388,2025-11-23,T2,T3,741,729,True,TransUnion,Completed,Initial Application
E0001175,APP100389,2023-02-05,T2,T2,785,786,False,Experian,Completed,Re-Pull After Correction
E0001176,APP100389,2023-06-02,T2,T2,745,754,False,Experian,Pending,Re-Pull After Correction
E0001177,APP100389,2023-10-26,T2,T2,773,772,False,Equifax,Completed,Manual Review
E0001178,APP100389,2024-04-06,T2,T2,757,742,False,TransUnion,Completed,Credit Refresh
E0001179,APP100389,2024-01-26,T2,T2,771,760,False,Equifax,Completed,Manual Review
E0001180,APP100390,2025-09-25,T4,T4,644,628,False,Equifax,Completed,Credit Refresh
E0001181,APP100390,2026-01-17,T4,T4,637,637,False,Experian,Completed,Initial Application
E0001182,APP100391,2023-08-17,T1,T1,822,822,False,Experian,Completed,Re-Pull After Correction
E0001183,APP100391,2023-05-17,T2,T1,798,804,True,TransUnion,Completed,Credit Refresh
E0001184,APP100391,2024-05-02,T2,T2,780,778,False,Equifax,Completed,Re-Pull After Correction
E0001185,APP100391,2024-04-28,T2,T2,794,781,False,Experian,Completed,Manual Review
E0001186,APP100392,2023-08-29,T1,T1,842,844,False,TransUnion,Completed,Fraud Verification
E0001187,APP100392,2024-02-07,T1,T2,813,793,True,Experian,Completed,Fraud Verification
E0001188,APP100392,2024-05-03,T2,T1,798,804,True,Equifax,Completed,Re-Pull After Correction
E0001189,APP100392,2023-12-30,T1,T1,819,821,False,Experian,Completed,Manual Review
E0001190,APP100393,2022-12-14,T4,T4,641,652,False,TransUnion,Completed,Fraud Verification
E0001191,APP100394,2023-11-20,T3,T3,687,682,False,TransUnion,Completed,Manual Review
E0001192,APP100394,2023-12-10,T3,T4,688,673,True,TransUnion,Completed,Re-Pull After Correction
E0001193,APP100395,2025-05-29,T3,T3,687,695,False,TransUnion,Completed,Manual Review
E0001194,APP100395,2026-05-10,T3,T3,720,702,False,TransUnion,Completed,Credit Refresh
E0001195,APP100395,2026-05-18,T3,T3,719,732,False,TransUnion,Completed,Credit Refresh
E0001196,APP100396,2023-07-20,T4,T4,674,668,False,Equifax,Completed,Manual Review
E0001197,APP100396,2023-08-20,T4,T4,645,630,False,TransUnion,Completed,Initial Application
E0001198,APP100397,2023-04-15,T4,T4,662,670,False,Experian,Completed,Credit Refresh
E0001199,APP100397,2023-09-05,T3,T3,694,687,False,Equifax,Completed,Credit Refresh
E0001200,APP100397,2023-09-04,T3,T3,684,681,False,TransUnion,Completed,Re-Pull After Correction
E0001201,APP100397,2024-01-18,T4,T4,674,655,False,Equifax,Completed,Re-Pull After Correction
E0001202,APP100397,2024-04-18,T3,T3,693,695,False,Experian,Completed,Credit Refresh
E0001203,APP100398,2025-07-25,T2,T2,745,751,False,Equifax,Completed,Initial Application
E0001204,APP100398,2024-11-12,T3,T2,737,745,True,TransUnion,Pending,Credit Refresh
E0001205,APP100399,2025-04-20,T5,T4,615,624,True,Experian,Completed,Credit Refresh
E0001206,APP100399,2025-08-01,T4,T4,628,624,False,Equifax,Completed,Manual Review
E0001207,APP100399,2025-04-29,T5,T5,617,613,False,TransUnion,Error,Re-Pull After Correction
E0001208,APP100399,2025-12-04,T4,T5,635,615,True,TransUnion,Completed,Manual Review
E0001209,APP100400,2025-06-19,T4,T5,637,618,True,Experian,Completed,Credit Refresh
